source,issue,aspect,ID_Review,current_label,model_prediction,model_confidence,suggested_label,recommended_action,aspect_evidence,sentiment_evidence,Platform,Nama_Hotel,Review_Date,Text_Review,current_reason,action_rank,audit_decision,rule_auto_selected,applied_to_dataset,final_label,final_reason,validation_note,manual_decision,manual_final_label,manual_final_reason,manual_review_note,inferred_label,inferred_reason,old_label_before_manual_review,old_reason_before_manual_review,changed_in_v3
priority_model_disagreement,model_disagreement,Kenyamanan,11468,none,positif,0.781,positif,possible_missing_label,kamar,aspect evidence: kamar; sentiment evidence: baik,Traveloka,Hotel Santika Depok,2/3/2016,"pelayan baik, kamar baik, makanan baik.",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,positif,"pelayan baik, kamar baik, makanan baik.",Bukti aspek condong positif.,positif,"pelayan baik, kamar baik, makanan baik.",none,,True
priority_model_disagreement,model_disagreement,Fasilitas,7950,none,positif,0.774,positif,possible_missing_label,parkir,"aspect evidence: parkir; sentiment evidence: bagus, baik, cukup baik",Traveloka,Hotel Santika Bogor,1/1/2020,"hotel yang bagus, stafnya luar biasa, sangat baik. parkir di botani. ramai tapi stafnya sangat membantu koneksi langsung dengan mal bagus makanan pagi, cukup baik, terima kasih santika bogor.",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_none_no_clear_aspect_sentiment,none,,Aspek muncul tetapi tidak ada evaluasi positif/negatif yang kuat.,netral,,none,,False
priority_model_disagreement,model_disagreement,Kenyamanan,8022,none,positif,0.7693,positif,possible_missing_label,nyaman,"aspect evidence: nyaman; mixed/weak sentiment: positive: nyaman, aman; negative: ga ",Traveloka,Hotel Santika Bogor,6/19/2019,"hari pertama, kedua dan ketiga begitu nyaman. namun, akhirnya kecewa dengan sikap dan tindakan resepsionis pada saat ingin extend, akhirnya saya check-out, kenyamanan sebelumnya di akhiri dengan kekecewaan.",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,positif,"hari pertama, kedua dan ketiga begitu nyaman.",Bukti aspek condong positif.,positif,"hari pertama, kedua dan ketiga begitu nyaman.",none,,True
priority_model_disagreement,model_disagreement,Makanan,2211,none,positif,0.7685,positif,possible_missing_label,"makan, variasi","aspect evidence: makan, variasi; sentiment evidence: murah",Agoda,Hotel Santika Cirebon,7/23/2019,"harganya relatif murah, makan pagi bervariasi",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,positif,"harganya relatif murah, makan pagi bervariasi",Bukti aspek condong positif.,positif,"harganya relatif murah, makan pagi bervariasi",none,,True
priority_model_disagreement,model_disagreement,Fasilitas,9136,none,positif,0.7679,positif,possible_missing_label,"kolam, kamar mandi, air","aspect evidence: kolam, kamar mandi, air; mixed/weak sentiment: positive: baik, bersih, enak; negative: kurang, ga , kotor",Traveloka,Hotel Santika Cirebon,3/17/2021,"pelayanan yang cukup baik di masa pandemi. mobil di cuci semua dari pihak hotel. makanan yang enak, kolam juga baik, anak-anak senang. walau ada kendala sedikit di kamar mandi, air menggenang dan yang orang ngebersihin kamar kurang jeli ngebersihin kotorandi meja dan lantai. terima kasih hotel santika sudah meng-upgrade kamar kami ke executive. very well services.",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,negatif,"walau ada kendala sedikit di kamar mandi, air menggenang dan yang orang ngebersihin kamar kurang jeli ngebersihin kotorandi meja dan lantai.",Bukti aspek condong negatif.,negatif,"walau ada kendala sedikit di kamar mandi, air menggenang dan yang orang ngebersihin kamar kurang jeli ngebersihin kotorandi meja dan lantai.",none,,True
priority_model_disagreement,model_disagreement,Kenyamanan,1754,none,positif,0.7673,positif,possible_missing_label,"nyaman, kamar","aspect evidence: nyaman, kamar; mixed/weak sentiment: positive: nyaman, bersih, aman; negative: kurang, tidak, gak",Agoda,Hotel Santika Cirebon,6/20/2025,"kenyamanan kamar dan kolam renang menjadi nilai jual terbesarnya. tapi untuk sarapannya terasa agak kurang. butuh lebih banyak protein. dan ya, tidak ada smart televisi juga. tapi saya sangat senang ada tukang cuci mobil yang membersihkan mobil kami setiap pagi. tapi mungkin mereka memerlukan pelatihan? hanya untuk tetap profesional.",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,positif,kenyamanan kamar dan kolam renang menjadi nilai jual terbesarnya.,Bukti aspek condong positif.,positif,kenyamanan kamar dan kolam renang menjadi nilai jual terbesarnya.,none,,True
priority_model_disagreement,model_disagreement,Lokasi,10454,none,positif,0.7671,positif,possible_missing_label,"lokasi, mal","aspect evidence: lokasi, mal; mixed/weak sentiment: ",Traveloka,Hotel Santika Depok,5/29/2019,"handuknya kumal masih dipakai, lokasi dan pelayanan sih.",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_none_no_clear_aspect_sentiment,none,,Aspek muncul tetapi tidak ada evaluasi positif/negatif yang kuat.,netral,,none,,False
priority_model_disagreement,model_disagreement,Kenyamanan,7508,none,positif,0.762,positif,possible_missing_label,kamar,"aspect evidence: kamar; mixed/weak sentiment: positive: ramah, bersih, strategis; negative: lama",Traveloka,Hotel Santika Bogor,11/1/2023,"tempatnya strategis, kamar bersih, karyawan staf hotelnya ramah. anak anak pengalaman baru ada bioskop film anak anak di sore hari sangat terhibur. liburan yang berkesan.",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,positif,"tempatnya strategis, kamar bersih, karyawan staf hotelnya ramah.",Bukti aspek condong positif.,positif,"tempatnya strategis, kamar bersih, karyawan staf hotelnya ramah.",none,,True
priority_model_disagreement,model_disagreement,Fasilitas,12205,none,positif,0.7574,positif,possible_missing_label,fasilitas,"aspect evidence: fasilitas; mixed/weak sentiment: positive: baik, nyaman, bersih; negative: gak",Traveloka,Hotel Santika Mega City Bekasi,11/18/2020,"kamar sangat nyaman dengan ruangan yang bersih fasilitas yang baik dan pelayanan yang sangat baik. hanya saja akses yang agak sulit karena lokasi ada di atas mal, akses yang diberikan langsung ke lobby hanya yang menggunakan mobil kalau untuk yang menggunakan kendaraan bermotor akses harus masuk melewati mal dahulu.",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,positif,kamar sangat nyaman dengan ruangan yang bersih fasilitas yang baik dan pelayanan yang sangat baik.,Bukti aspek condong positif.,positif,kamar sangat nyaman dengan ruangan yang bersih fasilitas yang baik dan pelayanan yang sangat baik.,none,,True
priority_model_disagreement,model_disagreement,Lokasi,6330,none,positif,0.7553,positif,possible_missing_label,sebelah,"aspect evidence: sebelah; sentiment evidence: bagus, rekomendasi",Traveloka,Hotel Santika Bandung,1/30/2019,"hotel yang bagus dan di sebelah factory outlet. staf meja depan memberi saya upgrade gratis tipe kamar ke eksekutif, itu adalah tawaran hebat akan merekomendasikan hotel ini kepada orang lain.",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_none_no_clear_aspect_sentiment,none,,Bukti aspek sedikit lebih positif.,positif,,none,,False
priority_model_disagreement,model_disagreement,Kebersihan,5041,none,negatif,0.7538,positif,possible_missing_label,"bersih, kebersihan","aspect evidence: bersih, kebersihan; sentiment evidence: baik, bersih",Tiket,Hotel Santika Mega City Bekasi,7/3/2020,"secara keseluruhan baik, tetap tingkatkan pelayanan prima dan kebersihan",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,positif,"secara keseluruhan baik, tetap tingkatkan pelayanan prima dan kebersihan",Bukti aspek condong positif.,positif,"secara keseluruhan baik, tetap tingkatkan pelayanan prima dan kebersihan",none,,True
priority_model_disagreement,model_disagreement,Kenyamanan,10435,none,netral,0.7536,netral,possible_missing_label,"kamar, luas","aspect evidence: kamar, luas; mixed/weak sentiment: positive: baik, bersih, mudah; negative: tidak, ga , tidak sesuai",Traveloka,Hotel Santika Depok,6/26/2019,"lokasi baik mudah akses ke dmall, tetapi menurut saya kondisi fasilitas hotel (seperti kolam renang, gym) dan kondisi kamar (seperti furniture, luas kamar, dan kebersihan kamar) tidak sesuai dengan harga yang diberikan.",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,positif,"lokasi baik mudah akses ke dmall, tetapi menurut saya kondisi fasilitas hotel (seperti kolam renang, gym) dan kondisi kamar (seperti furniture, luas kamar, dan kebersihan kamar) tidak sesuai dengan harga yang diberikan.",Bukti aspek condong positif.,positif,"lokasi baik mudah akses ke dmall, tetapi menurut saya kondisi fasilitas hotel (seperti kolam renang, gym) dan kondisi kamar (seperti furniture, luas kamar, dan kebersihan kamar) tidak sesuai dengan harga yang diberikan.",none,,True
priority_model_disagreement,model_disagreement,Kenyamanan,5383,none,positif,0.7527,positif,possible_missing_label,nyaman,"aspect evidence: nyaman; sentiment evidence: bagus, ramah, nyaman, aman",Tiket,Hotel Santika Bogor,4/15/2022,"bagus nyaman sopan, dan ramah, tingkatkan lagu",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,positif,"bagus nyaman sopan, dan ramah, tingkatkan lagu",Bukti aspek condong positif.,positif,"bagus nyaman sopan, dan ramah, tingkatkan lagu",none,,True
priority_model_disagreement,model_disagreement,Makanan,235,none,positif,0.746,positif,possible_missing_label,"makanan, makan, enak","aspect evidence: makanan, makan, enak; mixed/weak sentiment: positive: bagus, enak, dekat; negative: ga ",Agoda,Hotel Santika Bandung,5/18/2017,"hotel ini terletak di jalan riau, jalan it bandung. anda dapat menemukan makanan enak, fashion bagus, kafe bagus dan semua yang anda butuhkan. itu juga dekat jl merdeka yang merupakan salah satu jalan sibuk di bandung yang memiliki beberapa jajanan kaki lima yang enak",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,positif,"anda dapat menemukan makanan enak, fashion bagus, kafe bagus dan semua yang anda butuhkan.",Bukti aspek condong positif.,positif,"anda dapat menemukan makanan enak, fashion bagus, kafe bagus dan semua yang anda butuhkan.",none,,True
priority_model_disagreement,model_disagreement,Lokasi,1316,none,positif,0.7453,positif,possible_missing_label,"dekat, mall, mal","aspect evidence: dekat, mall, mal; sentiment evidence: mantap, dekat",Agoda,Hotel Santika Bogor,4/22/2026,"dekat dengan mall, pelayanan oke, dan fasilitas mantap, keep it up",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,positif,"dekat dengan mall, pelayanan oke, dan fasilitas mantap, keep it up",Bukti aspek condong positif.,positif,"dekat dengan mall, pelayanan oke, dan fasilitas mantap, keep it up",none,,True
priority_model_disagreement,model_disagreement,Fasilitas,9287,none,netral,0.7452,netral,possible_missing_label,"kolam, kolam renang","aspect evidence: kolam, kolam renang; mixed/weak sentiment: positive: ramah, bersih, pas; negative: ga ",Traveloka,Hotel Santika Cirebon,12/5/2018,"terakhir ke santika cirebon setahun yang lalu dan di kunjungan kali ini banyak sekali yang berbeda. keramahan yang selalu jadi ciri khas santika tetap terjaga, kamar bersih dan sudah dalam kondisi sejuk saat masuk. kolam renang juga jauh lebih bersih. untuk makanan, selalu ada kuliner khas yang tersaji. saya pasti kembali menginap ke santika untuk kunjungan selanjutnya.",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_none_no_clear_aspect_sentiment,none,,Bukti aspek sedikit lebih positif.,positif,,none,,False
priority_model_disagreement,model_disagreement,Fasilitas,9773,none,netral,0.7443,positif,possible_missing_label,"kolam, kolam renang","aspect evidence: kolam, kolam renang; sentiment evidence: nyaman, aman, dekat",Traveloka,Hotel Santika Cirebon,1/13/2016,"hotel yang nyaman, suka karena tempat makan pagi dekat dengan kolam renang",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,positif,"hotel yang nyaman, suka karena tempat makan pagi dekat dengan kolam renang",Bukti aspek condong positif.,positif,"hotel yang nyaman, suka karena tempat makan pagi dekat dengan kolam renang",none,,True
priority_model_disagreement,model_disagreement,Fasilitas,9497,none,positif,0.7431,positif,possible_missing_label,"kolam, kolam renang","aspect evidence: kolam, kolam renang; sentiment evidence: bagus, bersih",Traveloka,Hotel Santika Cirebon,7/26/2017,"bagus ruangan, layanan besar, bagus, besar dan bersih kolam renang. kami berenang di malam hari dan itu bagus",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,positif,"bagus ruangan, layanan besar, bagus, besar dan bersih kolam renang.",Bukti aspek condong positif.,positif,"bagus ruangan, layanan besar, bagus, besar dan bersih kolam renang.",none,,True
priority_model_disagreement,model_disagreement,Pelayanan,1861,none,positif,0.7389,positif,possible_missing_label,"staf, ramah","aspect evidence: staf, ramah; mixed/weak sentiment: positive: baik, ramah, nyaman; negative: tidak, ga ",Agoda,Hotel Santika Cirebon,8/14/2022,"santika adalah salah satu hotel terbaik di cirebon, terletak di pusat kota, dekat dengan stasiun kereta, mall, restoran, dll. kolam renangnya mungkin salah satu kolam terbaik yang pernah saya coba di cirebon, sangat bersih dan besar. saya suka ketika saya masuk kamar, stafnya sudah menyiapkan kamar jadi air conditioner sudah menyala jadi kamar sangat sejuk dan nyaman. mereka juga mencuci mobil kami, dan ini diluar ekspektasi. menu sarapannya sangat lengkap, bervariasi dan enak, namun keramahannya sangat baik. satu malam tidak pernah cukup.",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,positif,"menu sarapannya sangat lengkap, bervariasi dan enak, namun keramahannya sangat baik.",Bukti aspek condong positif.,positif,"menu sarapannya sangat lengkap, bervariasi dan enak, namun keramahannya sangat baik.",none,,True
priority_model_disagreement,model_disagreement,Kenyamanan,2287,none,positif,0.7357,positif,possible_missing_label,"ac, luas","aspect evidence: ac, luas; mixed/weak sentiment: positive: luas; negative: ga ",Agoda,Hotel Santika Cirebon,1/5/2015,"sangat menyenangkan dan terjaga privacy, sehingga kami dapat dengan leluasa menikmati fasilitas hotel yang disediakan.",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,positif,"sangat menyenangkan dan terjaga privacy, sehingga kami dapat dengan leluasa menikmati fasilitas hotel yang disediakan.",Bukti aspek sedikit lebih positif.,positif,"sangat menyenangkan dan terjaga privacy, sehingga kami dapat dengan leluasa menikmati fasilitas hotel yang disediakan.",none,,True
priority_model_disagreement,model_disagreement,Lokasi,1408,none,positif,0.7298,positif,possible_missing_label,"dekat, botani","aspect evidence: dekat, botani; sentiment evidence: baik, ramah, enak, dekat",Agoda,Hotel Santika Bogor,12/18/2023,"dekat kebun raya, botani square. makanannya enak, staf ramah. baik buat keluarga.",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,positif,"dekat kebun raya, botani square.",Bukti aspek condong positif.,positif,"dekat kebun raya, botani square.",none,,True
priority_model_disagreement,model_disagreement,Kenyamanan,8040,none,positif,0.7278,positif,possible_missing_label,kamar,"aspect evidence: kamar; mixed/weak sentiment: positive: bagus, baik, ramah; negative: kurang, tidak, kecil",Traveloka,Hotel Santika Bogor,6/12/2019,"kamar yang cukup baik untuk tidak kecil, dan varian untuk sarapan sedikit kurang, rasanya cukup. kolam kecil yang tenang tapi stafnya sangat ramah secara keseluruhan hotel ini bagus dan membuat liburan saya hampir sempurna terima kasih santika bogor",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,negatif,"kamar yang cukup baik untuk tidak kecil, dan varian untuk sarapan sedikit kurang, rasanya cukup.",Bukti aspek sedikit lebih negatif.,negatif,"kamar yang cukup baik untuk tidak kecil, dan varian untuk sarapan sedikit kurang, rasanya cukup.",none,,True
priority_model_disagreement,model_disagreement,Pelayanan,7120,none,positif,0.7243,positif,possible_missing_label,ramah,"aspect evidence: ramah; sentiment evidence: ramah, nyaman, aman",Traveloka,Hotel Santika Bandung,8/19/2015,"ramah, nyaman hanya terlalu bebas untuk smoking: (",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,positif,"ramah, nyaman hanya terlalu bebas untuk smoking: (",Bukti aspek condong positif.,positif,"ramah, nyaman hanya terlalu bebas untuk smoking: (",none,,True
priority_model_disagreement,model_disagreement,Fasilitas,10221,none,negatif,0.724,negatif,possible_missing_label,"fasilitas, shower, air, handuk","aspect evidence: fasilitas, shower, air, handuk; mixed/weak sentiment: positive: baik, nyaman, bersih; negative: ga , rusak, kecil",Traveloka,Hotel Santika Depok,1/12/2022,"cukup puas dengan santika depok. masih sesuai standar hotel 3 pada umumnya. air conditioner nya dingin, kamarnya bersih. hotel juga mempunyai akses langsung ke dmall. oh ya point plus lainnya ada di breakfast nya. menurut saya enak-enak makannya. saran dari saya untuk pengembangan: 1. untuk bed cover, handuk, sarung bantal, bisa dipakaikan pewangi supaya tamu lebih nyaman lagi. 2. engsel shower glass di tempat saya menginap, sepertinya sudah mau copot (entah jika di room lain mengalami hal yang sama). bisa diperbaiki untuk next nya. 3. bisa ditambahkan minibar/lemari es kecil. untuk fasilitas tamu menyimpan makanan yang mudah rusak.",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,keep_none_no_clear_aspect_sentiment,none,,Bukti aspek condong positif.,positif,,none,,False
priority_model_disagreement,model_disagreement,Kenyamanan,4662,none,positif,0.7233,positif,possible_missing_label,nyaman,"aspect evidence: nyaman; sentiment evidence: nyaman, bersih, aman",Tiket,Hotel Santika Mega City Bekasi,6/24/2022,fantastis sekali bersih nyaman lah pkkoknya,,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,positif,fantastis sekali bersih nyaman lah pkkoknya,Bukti aspek condong positif.,positif,fantastis sekali bersih nyaman lah pkkoknya,none,,True
priority_model_disagreement,model_disagreement,Kenyamanan,9298,none,positif,0.7225,positif,possible_missing_label,kamar,"aspect evidence: kamar; sentiment evidence: baik, bersih, strategis",Traveloka,Hotel Santika Cirebon,11/7/2018,"lokasi strategis, kamar baik, kebersihan baik, pokoknya the best lah",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,positif,"lokasi strategis, kamar baik, kebersihan baik, pokoknya the best lah",Bukti aspek condong positif.,positif,"lokasi strategis, kamar baik, kebersihan baik, pokoknya the best lah",none,,True
priority_model_disagreement,model_disagreement,Fasilitas,9549,none,positif,0.7183,positif,possible_missing_label,fasilitas,"aspect evidence: fasilitas; mixed/weak sentiment: positive: bagus; negative: tidak, ga ",Traveloka,Hotel Santika Cirebon,5/24/2017,"pelayanan bagus, ada fasilitas antar jemput sehingga sangat membantu buat para tamu yang tidak naik kendaraan pribadi.",,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,positif,"pelayanan bagus, ada fasilitas antar jemput sehingga sangat membantu buat para tamu yang tidak naik kendaraan pribadi.",Bukti aspek condong positif.,positif,"pelayanan bagus, ada fasilitas antar jemput sehingga sangat membantu buat para tamu yang tidak naik kendaraan pribadi.",none,,True
priority_model_disagreement,model_disagreement,Lokasi,5805,none,positif,0.7102,positif,possible_missing_label,"dekat, pusat hiburan","aspect evidence: dekat, pusat hiburan; sentiment evidence: baik, ramah, lezat, aman, dekat",Tiket,Hotel Santika Tasikmalaya,4/16/2026,kualitas layanan terbaik. hidangan yang disajikan lezat. suasana ramah. dekat dengan pusat hiburan. parkir aman.,,5,needs_manual_review,False,False,none,,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,apply_missing_label_from_manual_review,positif,dekat dengan pusat hiburan.,Bukti aspek condong positif.,positif,dekat dengan pusat hiburan.,none,,True
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,14542,negatif,none,0.9228,none,possible_label_false_positive,,no aspect keyword detected,Traveloka,Hotel Santika Tasikmalaya,8/17/2016,tisu toilet dan wajah jaringan tidak tersedia pada malam kedua saya tinggal.,tisu toilet dan wajah jaringan tidak tersedia,7,needs_manual_review,False,False,negatif,tisu toilet dan wajah jaringan tidak tersedia,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,clear_false_positive_label,none,,Tidak ada bukti aspek yang cukup pada teks review.,none,,negatif,tisu toilet dan wajah jaringan tidak tersedia,True
priority_model_disagreement,model_high_confidence_disagreement,Makanan,4317,positif,none,0.8623,none,possible_label_false_positive,,no aspect keyword detected,Tiket,Hotel Santika Mega City Bekasi,4/10/2025,"deket banget sama venue fanmeet, kamar bersih satapan baik",satapan baik,7,needs_manual_review,False,False,positif,satapan baik,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,adjust_or_keep_label_with_evidence,positif,"deket banget sama venue fanmeet, kamar bersih satapan baik",Bukti aspek condong positif.,positif,"deket banget sama venue fanmeet, kamar bersih satapan baik",positif,satapan baik,True
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,13615,positif,none,0.8369,none,possible_label_false_positive,,no aspect keyword detected,Traveloka,Hotel Santika Mega City Bekasi,10/12/2016,nyaman dan bersih. keamanan terjaga.,keamanan terjaga,7,needs_manual_review,False,False,positif,keamanan terjaga,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,clear_false_positive_label,none,,Tidak ada bukti aspek yang cukup pada teks review.,none,,positif,keamanan terjaga,True
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,5422,positif,none,0.8325,none,possible_label_false_positive,,no aspect keyword detected,Tiket,Hotel Santika Bogor,4/29/2021,"bagus, rapih, bersih deket dengan mall",rapih,7,needs_manual_review,False,False,positif,rapih,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,clear_false_positive_label,none,,Tidak ada bukti aspek yang cukup pada teks review.,none,,positif,rapih,True
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,4378,positif,none,0.8301,none,possible_label_false_positive,,no aspect keyword detected,Tiket,Hotel Santika Mega City Bekasi,12/4/2024,keren abiss ramaah juga dan bersih,ramaah juga,7,needs_manual_review,False,False,positif,ramaah juga,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,clear_false_positive_label,none,,Tidak ada bukti aspek yang cukup pada teks review.,none,,positif,ramaah juga,True
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,11167,negatif,none,0.8269,none,possible_label_false_positive,,no aspect keyword detected,Traveloka,Hotel Santika Depok,12/21/2016,sangat berkesan dengan hotel santika. hanya perlu di informasikan akses masuk hotel jika mall sudah tutup.,hanya perlu di informasikan akses masuk hotel jika mall sudah tutup,7,needs_manual_review,False,False,negatif,hanya perlu di informasikan akses masuk hotel jika mall sudah tutup,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,clear_false_positive_label,none,,Tidak ada bukti aspek yang cukup pada teks review.,none,,negatif,hanya perlu di informasikan akses masuk hotel jika mall sudah tutup,True
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,5119,negatif,none,0.8165,none,possible_label_false_positive,,no aspect keyword detected,Tiket,Hotel Santika Mega City Bekasi,7/20/2024,"pesan via ota, pilih kamar deluxe single bed dikasih yang twin bed, dan smoking room. akses susah jika solo travel yang harus melalui lift didalam mall yang kalau malam tutup","pesan via ota, pilih kamar deluxe single bed dikasih yang twin bed, dan smoking room",7,needs_manual_review,False,False,negatif,"pesan via ota, pilih kamar deluxe single bed dikasih yang twin bed, dan smoking room",Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,clear_false_positive_label,none,,Tidak ada bukti aspek yang cukup pada teks review.,none,,negatif,"pesan via ota, pilih kamar deluxe single bed dikasih yang twin bed, dan smoking room",True
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,11135,positif,none,0.8152,none,possible_label_false_positive,,no aspect keyword detected,Traveloka,Hotel Santika Depok,1/18/2017,"lokasinya strategis, mudah diakses dengan berbagai alternatif kendaraan dengan staf yang ramah dan ruangan yang bersih.",ruangan yang bersih,7,needs_manual_review,False,False,positif,ruangan yang bersih,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,clear_false_positive_label,none,,Tidak ada bukti aspek yang cukup pada teks review.,none,,positif,ruangan yang bersih,True
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,12126,positif,none,0.8113,none,possible_label_false_positive,,no aspect keyword detected,Traveloka,Hotel Santika Mega City Bekasi,9/8/2021,menyenangkan. sesuai kelas nya. semua baik banget. bersih.,menyenangkan sesuai kelasnya semua baik banget bersih,7,needs_manual_review,False,False,positif,menyenangkan sesuai kelasnya semua baik banget bersih,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,clear_false_positive_label,none,,Tidak ada bukti aspek yang cukup pada teks review.,none,,positif,menyenangkan sesuai kelasnya semua baik banget bersih,True
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,14679,positif,none,0.8033,none,possible_label_false_positive,,no aspect keyword detected,Traveloka,Hotel Santika Tasikmalaya,8/19/2015,"sangat berkesan untuk tempat istirahat, lokasi yang sangat strategis",sangat berkesan untuk tempat istirahat,7,needs_manual_review,False,False,positif,sangat berkesan untuk tempat istirahat,Kasus ambigu/berisiko; disimpan untuk audit manual agar tidak mengubah label penelitian secara spekulatif.,clear_false_positive_label,none,,Tidak ada bukti aspek yang cukup pada teks review.,none,,positif,sangat berkesan untuk tempat istirahat,True
