source,issue,aspect,ID_Review,current_label,model_prediction,model_confidence,suggested_label,recommended_action,aspect_evidence,sentiment_evidence,Platform,Nama_Hotel,Review_Date,Text_Review,current_reason,action_rank
priority_model_disagreement,model_high_confidence_disagreement,Kebersihan,836,netral,negatif,0.8657,needs_review,sentiment_conflict_needs_expert,"bersih, kotor","aspect evidence: bersih, kotor; mixed/weak sentiment: positive: bagus, baik, ramah; negative: tidak, ga , kotor",Agoda,Hotel Santika Bogor,8/11/2024,"lokasi bagus, dalam hal layanan staf, ini bagus dari tim fo dan dilakukan dengan baik. tapi untuk f b service pelayanannya buruk apalagi saat sarapan pagi ini tidak tersenyum dan terkesan tidak ramah. beberapa staf layanan f b tidak mengetahui beberapa item sarapan kosong dan hanya melihat sekeliling sampai saya membawakan item tersebut kepada mereka yang kosong. tidak sadar kalau meja diluar ruangan sangat kotor, hingga mengingatkan mereka untuk membersihkan meja dan menjadikannya bersih dan rapi. ayolah, anda orang yang suka menerima tamu tapi kenapa anda semua hanya melihat sekeliling dan tidak sadar dengan meja kerja anda. mohon manajemen hotel santika meninjau tim layanan f b dan menjadikannya layanan yang tulus. mungkin dalam waktu dekat pelayanan yang lebih baik terutama pada waktu sarapan.",,4
priority_model_disagreement,model_high_confidence_disagreement,Harga,1911,netral,negatif,0.8628,needs_review,sentiment_conflict_needs_expert,harga,"aspect evidence: harga; mixed/weak sentiment: positive: baik; negative: kurang, ga ",Agoda,Hotel Santika Cirebon,7/31/2018,"meninap dadakan dapat harga kurang lebih 800rb per malam, breakfast baik lokasi juga di tengah kota",,4
priority_model_disagreement,model_high_confidence_disagreement,Lokasi,1713,netral,positif,0.8605,needs_review,sentiment_conflict_needs_expert,"lokasi, dekat, pusat perbelanjaan","aspect evidence: lokasi, dekat, pusat perbelanjaan; mixed/weak sentiment: positive: bagus, baik, ramah; negative: tua",Agoda,Hotel Santika Cirebon,7/2/2024,"ini adalah hotel yang cukup tua tapi terawat dengan baik. kamarnya bersih dan luas, stafnya sangat baik dan ramah. sarapannya bisa lebih baik, perlu ditingkatkan. lokasi sangat bagus, ada pusat perbelanjaan dan restoran di dekatnya.",,4
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,6818,netral,negatif,0.8605,needs_review,sentiment_conflict_needs_expert,lift,"aspect evidence: lift; mixed/weak sentiment: positive: nyaman, aman; negative: kurang",Traveloka,Hotel Santika Bandung,12/28/2016,kamar dan lift yang mulai termakan zaman. kurang nyaman,,4
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,3113,negatif,netral,0.8594,needs_review,sentiment_conflict_needs_expert,"pelayanan, layanan, staf, ramah, check-in","aspect evidence: pelayanan, layanan, staf, ramah, check-in; mixed/weak sentiment: positive: baik, ramah, aman; negative: kurang, tidak, ga ",Agoda,Hotel Santika Tasikmalaya,12/10/2015,"pertama kali anda menginjakkan kaki di hotel ini, kesan pertama anda pastilah hotel yang indah dengan staf ramah yang menyambut saat anda menginjakkan kaki di lobi. tapi saya punya pengalaman yang tidak menyenangkan di awal bulan desember ini ketika saya tinggal di sana bersama keluarga saya. kami meminta 2 kamar dan tempat tidur tambahan untuk setiap kamar. suami saya menelepon hotel dari jakarta dan dengan ramah meminta staf untuk segera memasang tempat tidur tambahan untuk setiap kamar (staf hotel sudah menyebutkan nomor kamar kami). dalam perjalanan ke hotel, suami saya menelepon lagi untuk memastikan bahwa kamar masih tersedia dan juga mengingatkan staf untuk memasang tempat tidur tambahan karena kami sangat terlambat check-in. staf hotel menjawab bahwa mereka akan melakukannya. namun kurang lebih 4 jam kemudian karena kelelahan akibat perjalanan dari jakarta, kami sampai di hotel, dan kami terus menunggu lebih dari setengah jam karena mereka belum memasang extra bed. kami sangat kecewa dengan kejadian ini. kami berharap wisatawan lain tidak mengalami hal yang sama, dan kami berharap santika hotel dapat meningkatkan kualitas pelayanannya karena kami mendengar bahwa ini adalah hotel dengan rating terbaik di tasikmalaya.",,4
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,6158,positif,netral,0.8589,needs_review,sentiment_conflict_needs_expert,fasilitas,aspect evidence: fasilitas; mixed/weak sentiment: positive: mudah; negative: biasa saja,Traveloka,Hotel Santika Bandung,10/27/2021,"proses cek in mudah, fasilitas biasa saja.",,4
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,11517,positif,netral,0.8558,needs_review,sentiment_conflict_needs_expert,"nyaman, kamar, room, view","aspect evidence: nyaman, kamar, room, view; mixed/weak sentiment: positive: ramah, nyaman, bersih; negative: tidak, ga , kecil",Traveloka,Hotel Santika Depok,1/6/2016,"saya menginap di kamar superior king bed. kamar mandi tidak ada tirainya. padahal kami menginap 1 hari sbelumnya ada tirai pembatas shower di kamar superior dengan twin bed. posisi loby dilantai 3 dengan akses masuk lift dari bagian belakang d'mall. view nya sangat indah karena posisi kamar hotel di lantai paling atas (26-28). staf ramah, ruangan no smoking terjaga, breakfast cukup enak, hanya saja tidak ada staf yang menjaga dibagian pool nya (lantai5). poll cenderung kecil tapi cukup nyaman dengan toilet bersih dan cenderung sepi. penawaran upgrade room on the spot sebesar 100rb untuk deluxe room. so far cukup nyaman menginap di santika depok.",,4
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,1834,netral,positif,0.8511,needs_review,sentiment_conflict_needs_expert,"staf, ramah","aspect evidence: staf, ramah; mixed/weak sentiment: positive: ramah, bersih, enak; negative: tidak, gak, ga ",Agoda,Hotel Santika Cirebon,2/7/2024,"menginap semalam, kamarnya sangat bersih, stafnya cepat tanggap dan sangat ramah. fasilitasnya lengkap dan anda juga bisa meminta fasilitas lain seperti pengering rambut dan staf akan mengirimkannya ke kamar anda. sarapannya enak tapi tidak ada yang luar biasa tentang sarapan. tampilan hotelnya mungkin agak tua tapi secara keseluruhan sepadan dengan harganya.",,4
priority_model_disagreement,model_high_confidence_disagreement,Makanan,1491,netral,positif,0.8451,needs_review,sentiment_conflict_needs_expert,"sarapan, rasa, enak","aspect evidence: sarapan, rasa, enak; mixed/weak sentiment: positive: bagus, baik, ramah; negative: kurang, ga , biasa saja",Agoda,Hotel Santika Bogor,9/2/2019,"pertama sampai di hotel memiliki kesan yang luar biasa, lokasi yang baik dekat dengan mal kebersihan cukup baik. untuk fasilitas kolam renang juga bagus. santika sangat terkenal dengan beragaman sarapanya yang pasti enak. untuk staf saya merasa kurang ramah. bagian fo, tempat sarapan, kolam renang, mungkin karena libur lebaran ramai tamu mereka kelelahan sehingga ya biasa saja, tapi untuk satpamnya sangat baik dan ramah.",,4
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,1064,positif,negatif,0.8446,needs_review,sentiment_conflict_needs_expert,layanan,"aspect evidence: layanan; mixed/weak sentiment: positive: baik, pas; negative: tidak",Agoda,Hotel Santika Bogor,11/5/2014,satu malam menginap layanan grup tidak baik! harus menyelesaikannya sebelum kedatangan kamar jika belum siap. kapasitas liftnya tidak baik,,4
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,4782,netral,negatif,0.8439,needs_review,sentiment_conflict_needs_expert,,no aspect keyword detected,Tiket,Hotel Santika Mega City Bekasi,1/13/2019,"pengalaman yang memuaskan, kamar agak sempit sii hehehe, cuma bersih banget dan untuk saluran televisi nya banyak semutnya, tapi hampir semua baik sii, dari pelayanan receptions nya yang ramah tamah. okonya bagus",,4
priority_model_disagreement,model_high_confidence_disagreement,Makanan,7823,negatif,positif,0.8424,needs_review,sentiment_conflict_needs_expert,"makanan, makan, breakfast, menu, enak","aspect evidence: makanan, makan, breakfast, menu, enak; mixed/weak sentiment: positive: baik, ramah, enak; negative: kurang, tidak, gak",Traveloka,Hotel Santika Bogor,12/30/2020,"review dikit menginap disana. pegawai ramah semua. check-in dan check-out cepat. kamar sama kaya di gambar. minta request jendela dengan view dikasih. complimentary kamar free. air conditioner dingin. water heater dan exhaush fan baik. malam hari saya minta tolong pihak dapur untuk hangat makanan dilayani dengan baik dan cepat, sedikit saran, tempat sampah dikamar dan dikamar mandi kalau bisa bukanya yang di tekan pake kaki, gang yang tutupnya bisa di copot gt soalnya jadi dimaenin anak yang belum paham kalau itu tempat sampah. terus untuk kamar mandinya tidak ada sabun cair untuk cuci tangan, dikasihnya malah yang batang. agak repot ya. ini hotelnya tempel banget sama botani, karena covid, bayi gabisa masuk sana. tapi nyari makan banyak, bisa gojek dan enak-enak ko. parkiran juga gabung sama mal. buat yang menginap disana jangan lupa tiket parkirnya distempel sama pihak hotel biar free. untuk breakfast kurang variatif menunya, apalagi untuk rotinya, dikit banget. tidak ada roti tawar dan selai. overall baik ko. 8/10. terima kasih ya.",,4
priority_model_disagreement,model_high_confidence_disagreement,Makanan,2327,netral,positif,0.84,needs_review,sentiment_conflict_needs_expert,"makanan, makan, breakfast, menu","aspect evidence: makanan, makan, breakfast, menu; mixed/weak sentiment: positive: ramah, bersih, dekat; negative: ga ",Agoda,Hotel Santika Cirebon,2/14/2013,"staf melayani dengan ramah, kamar langsung tersedia tanpa harus menunggu, kondisi kamar bersih, kolam renang untuk anak-anak juga memadai. breakfast disediakan makanan khas cirebon. lokasi dekat dengan wisata kuliner empal gentong mang dharma.",,4
priority_model_disagreement,model_high_confidence_disagreement,Makanan,7245,netral,negatif,0.8341,needs_review,sentiment_conflict_needs_expert,sarapan,"aspect evidence: sarapan; mixed/weak sentiment: positive: ramah, nyaman, strategis; negative: tidak, lama",Traveloka,Hotel Santika Bandung,12/17/2014,"hotel dengan lokasi strategis, model bangunan dan kamar bentuk lama namun tetap nyaman, pelayanan cepat dan ramah, sarapan lumayan, namun tidak se-variatif hotel santika di kota lain.",,4
priority_model_disagreement,model_high_confidence_disagreement,Makanan,5677,netral,negatif,0.8341,needs_review,sentiment_conflict_needs_expert,"makanan, makan, variasi","aspect evidence: makanan, makan, variasi; mixed/weak sentiment: ",Tiket,Hotel Santika Cirebon,3/17/2021,variasi makanan perlu ditingkatkan,,4
priority_model_disagreement,model_high_confidence_disagreement,Makanan,7092,netral,positif,0.834,needs_review,sentiment_conflict_needs_expert,breakfast,aspect evidence: breakfast; mixed/weak sentiment: positive: strategis; negative: tidak,Traveloka,Hotel Santika Bandung,10/21/2015,"lokasi strategis, 20 thn yang lalu saat bertugas saya menginap di sini. dan saat ini tidak byak perubahan di interior dan exterior hotel, breakfast lumayan walau tidak istimewa",,4
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,1385,netral,negatif,0.8325,needs_review,sentiment_conflict_needs_expert,parkir,"aspect evidence: parkir; mixed/weak sentiment: positive: baik, nyaman, bersih; negative: kurang",Agoda,Hotel Santika Bogor,4/12/2024,"hotel bersih dan nyaman, overall baik banget, hanya parkir kendaraan yang kurang baik karena kalau keluar cari2 petugasnya dulu",,4
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,10647,positif,negatif,0.8313,needs_review,sentiment_conflict_needs_expert,"kamar, sempit, view","aspect evidence: kamar, sempit, view; mixed/weak sentiment: positive: baik, strategis, enak; negative: gak, mahal, sempit",Traveloka,Hotel Santika Depok,10/31/2018,"hotel cukup strategis karena satu kawasan dengan mal, turun lift jalan dikit langsung masuk mall depok, fasilitas kamar cukup baik, view lumayan dari lantai 26 hahaha tetapi ukuran kamar agak sempit agak untuk sholat pas-pasan, air mineral banyak, variasi makanan banyak, rasa lumayan enak, parkir lumayan mahal untuk satu hari check in kemudian check out biaya parkir 40rb.",,4
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,1949,netral,negatif,0.8272,needs_review,sentiment_conflict_needs_expert,"fasilitas, gym","aspect evidence: fasilitas, gym; mixed/weak sentiment: ",Agoda,Hotel Santika Cirebon,6/29/2016,perlu renovasi dan perubahan fasilitas gym,,4
priority_model_disagreement,model_high_confidence_disagreement,Makanan,1906,positif,netral,0.8218,needs_review,sentiment_conflict_needs_expert,"makanan, makan, sarapan, menu, variasi","aspect evidence: makanan, makan, sarapan, menu, variasi; mixed/weak sentiment: positive: baik, ramah, bersih; negative: tidak, gak, panas",Agoda,Hotel Santika Cirebon,12/24/2018,"check in cepat, padahal jam 4 sore kami masih harus menunggu sebentar agar kamar siap. stafnya cukup ramah. kamarnya agak ketinggalan jaman tapi cukup bersih. tapi tidak ada mandi air hangat. ini adalah air yang sangat panas atau dingin. variasi sarapan cukup baik tetapi kualitas makanannya biasa saja.",,4
priority_model_disagreement,model_high_confidence_disagreement,Pelayanan,5800,netral,negatif,0.8183,needs_review,sentiment_conflict_needs_expert,"staf, ramah","aspect evidence: staf, ramah; mixed/weak sentiment: positive: baik, ramah, bersih; negative: kurang, tidak, tidak ada",Tiket,Hotel Santika Depok,4/5/2019,"ada colokan di samping westafel, tapi sayangnya hairdryernya tidak ada pelayan di restoran saat sarapan, kurang ramah, mukanya pada manyun, masih ngantuk kali yah. reseptionist dan satpamnya baik banget, kamar bersih, cukup luas. ",,4
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,168,netral,negatif,0.8142,needs_review,sentiment_conflict_needs_expert,"fasilitas, parkir","aspect evidence: fasilitas, parkir; mixed/weak sentiment: positive: bagus, enak, mudah; negative: gak, ga , tua",Agoda,Hotel Santika Bandung,5/7/2023,lokasi bagus bagi yang ingin menjelajahi kota bandung. lokasi sangat dekat dengan hotel aryaduta (tepat di seberang pintu keluarnya). jalan depan hotel ada 2 arah (bukan 1 arah) sehingga memudahkan kita untuk mengakses hotel. hotel santika merupakan hotel tua namun masih terawat. kamarnya luas namun semua perabotannya harus direnovasi juga fasilitasnya. sarapan memiliki pilihan terbatas namun rasanya cukup enak. area parkir mobil di basement memiliki jalur yang luas namun tempat parkir terbatas.,,4
priority_model_disagreement,model_high_confidence_disagreement,Harga,897,netral,positif,0.8128,needs_review,sentiment_conflict_needs_expert,harga,"aspect evidence: harga; mixed/weak sentiment: positive: baik, ramah; negative: gak, ga , lama",Agoda,Hotel Santika Bogor,12/4/2023,terima kasih hotel santika atas keramahtamahannya. anda berhasil mengakomodasi permintaan kami selama kami tinggal. lokasi terbaik dan harga terbaik di bogor. terima kasih lagi.,,4
priority_model_disagreement,model_high_confidence_disagreement,Makanan,8040,positif,netral,0.8085,needs_review,sentiment_conflict_needs_expert,"sarapan, rasa","aspect evidence: sarapan, rasa; mixed/weak sentiment: positive: bagus, baik, ramah; negative: kurang, tidak, kecil",Traveloka,Hotel Santika Bogor,6/12/2019,"kamar yang cukup baik untuk tidak kecil, dan varian untuk sarapan sedikit kurang, rasanya cukup. kolam kecil yang tenang tapi stafnya sangat ramah secara keseluruhan hotel ini bagus dan membuat liburan saya hampir sempurna terima kasih santika bogor",,4
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,2287,netral,positif,0.8035,needs_review,sentiment_conflict_needs_expert,"fasilitas, ac","aspect evidence: fasilitas, ac; mixed/weak sentiment: positive: luas; negative: ga ",Agoda,Hotel Santika Cirebon,1/5/2015,"sangat menyenangkan dan terjaga privacy, sehingga kami dapat dengan leluasa menikmati fasilitas hotel yang disediakan.",,4
priority_model_disagreement,model_high_confidence_disagreement,Fasilitas,7190,netral,positif,0.8031,needs_review,sentiment_conflict_needs_expert,ac,"aspect evidence: ac; mixed/weak sentiment: positive: bagus, ramah, bersih; negative: lama",Traveloka,Hotel Santika Bandung,4/29/2015,"hotel nya bagus meskipun bangunan lama, pegawainya ramah dan sopan. kamar bersih. siaran televisi kabel banyak pilihan. breakfast nya enak dan banyak macamnya. puas dan recommend menginap di santika bandung. thanks traveloka atas diskon nya. transaksi mudah dan cepat. traveloka memang pas untuk kita.",,4
priority_model_disagreement,model_high_confidence_disagreement,Lokasi,1911,netral,positif,0.8011,needs_review,sentiment_conflict_needs_expert,"lokasi, mal","aspect evidence: lokasi, mal; mixed/weak sentiment: positive: baik; negative: kurang, ga ",Agoda,Hotel Santika Cirebon,7/31/2018,"meninap dadakan dapat harga kurang lebih 800rb per malam, breakfast baik lokasi juga di tengah kota",,4
priority_model_disagreement,model_high_confidence_disagreement,Kenyamanan,2860,netral,negatif,0.8009,needs_review,sentiment_conflict_needs_expert,"nyaman, kamar, tidur, panas, dingin","aspect evidence: nyaman, kamar, tidur, panas, dingin; mixed/weak sentiment: positive: nyaman, bersih, lengkap; negative: tidak, ga , lambat",Agoda,Hotel Santika Depok,3/22/2017,"lokasi di mall dengan banyak pilihan restoran bahkan departemen store. air minum yang disediakan lebih banyak dari standar hotel lain, yaitu 4 botol dengan ukuran sedang. kenyamanan tidur sangat memuaskan dengan bed yang sangat nyaman dan 2 bantal yang nyaman di masing masing bed (twin). kondisi kamar sangat bersih dan fasilitas kamar mandi juga lengkap. yang cukup mengganggu adalah suhu air shower yang sangat tidak stabil, panas dingin bergantian. namun yang paling mengecewakan untuk kami adalah fasilitas wi-fi yang amat sangat lambat, bahkan tidak bisa kami gunakan sama sekali.",,4
priority_model_disagreement,model_disagreement,Makanan,1940,netral,positif,0.7997,needs_review,sentiment_conflict_needs_expert,"makanan, makan, sarapan, menu, rasa","aspect evidence: makanan, makan, sarapan, menu, rasa; mixed/weak sentiment: positive: bagus, nyaman, bersih; negative: kurang, ga , tua",Agoda,Hotel Santika Cirebon,6/20/2017,"santika cirebon, menurut saya hotelnya sudah tua, jadi ada tandanya di bangunan itu. tapi, kamarnya cukup besar, tempat tidurnya nyaman (menurut saya tempat tidurnya keras atau sedang), kamar mandinya bagus dan bersih. ada ketel listrik untuk membuat teh atau kopi, beserta segala fasilitasnya. kulkas mini, televisi kabel (sayangnya gambar kurang jelas tapi cukup bagus untuk baca berita). sarapannya juga beda-beda, walaupun kata ibuku rasanya biasa saja, tapi bagiku itu sudah cukup. anda bisa memilih mulai dari roti, sereal, bubur nasi, nasi goreng, nasi putih dan makanan indonesia lainnya. secara keseluruhan cukup menyenangkan menginap di hotel santika.",,4
priority_model_disagreement,model_disagreement,Fasilitas,1671,netral,positif,0.7964,needs_review,sentiment_conflict_needs_expert,fasilitas,"aspect evidence: fasilitas; mixed/weak sentiment: positive: baik, mudah, aman; negative: ga ",Agoda,Hotel Santika Bogor,8/10/2011,baik bangetlah. ini hotel ada dalam botani square bogor. sehingga akses untuk shoping lebih mudah dan aman. selain itu fasilitas hotel juga memadai. saya ini adalah hotel yang menarik.,,4
priority_model_disagreement,model_disagreement,Fasilitas,8040,negatif,netral,0.7956,needs_review,sentiment_conflict_needs_expert,kolam,"aspect evidence: kolam; mixed/weak sentiment: positive: bagus, baik, ramah; negative: kurang, tidak, kecil",Traveloka,Hotel Santika Bogor,6/12/2019,"kamar yang cukup baik untuk tidak kecil, dan varian untuk sarapan sedikit kurang, rasanya cukup. kolam kecil yang tenang tapi stafnya sangat ramah secara keseluruhan hotel ini bagus dan membuat liburan saya hampir sempurna terima kasih santika bogor",,4
priority_model_disagreement,model_disagreement,Lokasi,2346,netral,positif,0.7936,needs_review,sentiment_conflict_needs_expert,"lokasi, dekat, stasiun","aspect evidence: lokasi, dekat, stasiun; mixed/weak sentiment: positive: bagus, dekat; negative: tidak, ga , lambat",Agoda,Hotel Santika Cirebon,12/4/2012,lokasi hotel sangat bagus karena dekat sekali dengan stasiun kereta api sehingga tidak takut terlambat. dan juga sangat dekat dengan pusat pertokoan.,,4
priority_model_disagreement,model_disagreement,Fasilitas,5539,netral,positif,0.7907,needs_review,sentiment_conflict_needs_expert,"kolam, kolam renang","aspect evidence: kolam, kolam renang; mixed/weak sentiment: positive: bersih; negative: ga ",Tiket,Hotel Santika Cirebon,9/9/2024,kebersihan terjaga maksimal. kolam renang dengan pemandangan indah. kolam renang dengan pemandangan indah.,,4
priority_model_disagreement,model_disagreement,Pelayanan,5547,netral,positif,0.7879,needs_review,sentiment_conflict_needs_expert,"pelayanan, layanan, ramah","aspect evidence: pelayanan, layanan, ramah; mixed/weak sentiment: positive: baik, ramah; negative: ga ",Tiket,Hotel Santika Cirebon,4/25/2024,interior ramah keluarga. harga sangat terjangkau. kualitas pelayanan terbaik.,,4
priority_model_disagreement,model_disagreement,Fasilitas,1754,negatif,netral,0.7773,needs_review,sentiment_conflict_needs_expert,"kolam, kolam renang","aspect evidence: kolam, kolam renang; mixed/weak sentiment: positive: nyaman, bersih, aman; negative: kurang, tidak, gak",Agoda,Hotel Santika Cirebon,6/20/2025,"kenyamanan kamar dan kolam renang menjadi nilai jual terbesarnya. tapi untuk sarapannya terasa agak kurang. butuh lebih banyak protein. dan ya, tidak ada smart televisi juga. tapi saya sangat senang ada tukang cuci mobil yang membersihkan mobil kami setiap pagi. tapi mungkin mereka memerlukan pelatihan? hanya untuk tetap profesional.",,4
priority_model_disagreement,model_disagreement,Makanan,2080,netral,negatif,0.7668,needs_review,sentiment_conflict_needs_expert,sarapan,"aspect evidence: sarapan; mixed/weak sentiment: positive: baik, strategis, luas; negative: tidak, ga , bau",Agoda,Hotel Santika Cirebon,12/30/2022,"hotel tua yang menempati lahan luas dan lokasi yang strategis. seharusnya bisa mempertahankan ""keklasikan"" hotel santika yang sudah terkenal. sayangnya tidak bisa menjaga itu. sarapan alakadarnya, lokasi seputar kolam tidak terawat, air conditioner tidak dingin, kamar mandi bau, kunci hotel sudah jadul, balkoni depan jendela kotor banget, area deket lift d lobi gelap, terkesan kotor. semoga segera diperbaiki ya",,4
priority_model_disagreement,model_disagreement,Pelayanan,8901,positif,netral,0.7664,needs_review,sentiment_conflict_needs_expert,"pelayanan, layanan","aspect evidence: pelayanan, layanan; mixed/weak sentiment: positive: bersih, mudah; negative: ga ",Traveloka,Hotel Santika Cirebon,5/21/2025,"hotel santika memang pilihan tepat sebagai akomodasi saat melakukan perjalanan dinas. lokasinya yang berada di tengah kota membuat perjalanan dari hotel ke lokasi tujuan sangat mudah dicapai, lebih lanjut ada pelayanan tambahan karena setiap pagi dicuci secara cuma-cuma sehingga mobil kami tetap bersih sehingga terlihat professional saat sampai di kantor.",,4
priority_model_disagreement,model_disagreement,Lokasi,1491,netral,positif,0.7587,needs_review,sentiment_conflict_needs_expert,"lokasi, dekat, mal","aspect evidence: lokasi, dekat, mal; mixed/weak sentiment: positive: bagus, baik, ramah; negative: kurang, ga , biasa saja",Agoda,Hotel Santika Bogor,9/2/2019,"pertama sampai di hotel memiliki kesan yang luar biasa, lokasi yang baik dekat dengan mal kebersihan cukup baik. untuk fasilitas kolam renang juga bagus. santika sangat terkenal dengan beragaman sarapanya yang pasti enak. untuk staf saya merasa kurang ramah. bagian fo, tempat sarapan, kolam renang, mungkin karena libur lebaran ramai tamu mereka kelelahan sehingga ya biasa saja, tapi untuk satpamnya sangat baik dan ramah.",,4
priority_model_disagreement,model_disagreement,Makanan,4807,netral,negatif,0.7583,needs_review,sentiment_conflict_needs_expert,breakfast,"aspect evidence: breakfast; mixed/weak sentiment: positive: baik, lengkap; negative: tidak",Tiket,Hotel Santika Mega City Bekasi,4/24/2024,"baik banget hotelnya, bersish ya karna santika memang sudah tidak awam untuk hotel bintang mya. namun kami sempat di dtgi sama cheff dan pelayan saat breakfast untuk ditawarkan jd member santika, tapi nyatanya sampai. selengkapnya",,4
priority_model_disagreement,model_disagreement,Pelayanan,6075,netral,negatif,0.7565,needs_review,sentiment_conflict_needs_expert,"layanan, staf, membantu","aspect evidence: layanan, staf, membantu; mixed/weak sentiment: positive: bersih; negative: tidak, buruk, lama",Traveloka,Hotel Santika Bandung,4/26/2023,"penerimaan sangat membantu dan sopan sayangnya cuaca hangat dan tanpa air conditioner di area lobi. ruangan itu bersih tapi keran lama di wastafel dan shower membuatnya sulit untuk dioperasikan. menu sarapan prasmanan memang tidak sebanyak dua tahun lalu. disebutkan secara khusus ke stasiun telur, memesan telur setengah matang yang tidak pernah datang sampai kami selesai. layanan yang buruk.",,4
priority_model_disagreement,model_disagreement,Fasilitas,5979,positif,netral,0.7531,needs_review,sentiment_conflict_needs_expert,"fasilitas, ac","aspect evidence: fasilitas, ac; mixed/weak sentiment: positive: baik, ramah, bersih; negative: tidak",Traveloka,Hotel Santika Bandung,3/26/2025,"lokasi strategis ke mana2 dekat. petugas ramah semua, kamar bersih. terimakasih untuk semua kesan yang baik. ada fasilitas peminjaman seped untuk berkeliling, tapi saya tidak sempat menikmati karena padatnya acara.",,4
priority_model_disagreement,model_disagreement,Pelayanan,10692,netral,positif,0.7493,needs_review,sentiment_conflict_needs_expert,"pelayanan, layanan, check-in","aspect evidence: pelayanan, layanan, check-in; mixed/weak sentiment: positive: bagus; negative: ga ",Traveloka,Hotel Santika Depok,8/29/2018,"overall pelayanannya bagus, minta early check-in 12. 30 baru ready jam 13. 00. semoga pelayanannya semakin bagus untuk selanjutnya.",,4
priority_model_disagreement,model_disagreement,Harga,5671,positif,netral,0.7481,needs_review,sentiment_conflict_needs_expert,harga,"aspect evidence: harga; mixed/weak sentiment: positive: bersih, enak; negative: gak, ga , tua",Tiket,Hotel Santika Cirebon,4/3/2021,"untuk harga segitu hotel bersih, mungkin lumayan enak, walaupun hotel nya keliatan agak tua tapi menyenangkan.",,4
priority_model_disagreement,model_disagreement,Harga,5913,negatif,positif,0.7455,needs_review,sentiment_conflict_needs_expert,"harga, mahal","aspect evidence: harga, mahal; mixed/weak sentiment: positive: ramah, bersih, enak; negative: tidak, ga , mahal",Tiket,Hotel Santika Tasikmalaya,11/11/2019,"check in dilayani dengan cepat dan ramah, kondisi kamar bersih, amenities lengkap, harga makanan hotel tidak terlalu mahal dan rasanya cukup enak",,4
priority_model_disagreement,model_disagreement,Pelayanan,6421,netral,positif,0.7432,needs_review,sentiment_conflict_needs_expert,"pelayanan, layanan","aspect evidence: pelayanan, layanan; mixed/weak sentiment: positive: worth; negative: kurang, tidak, ga ",Traveloka,Hotel Santika Bandung,3/28/2018,"saya menginap dalam rangka liburan keluarga di weekend di kamar 356. hotel dengan rate kamar yang cukup tinggi di bandung tidak worth it dengan pelayanan yang didapat. beberapa kekurangan yang harus ditingkatkan oleh manajemen. bangunan lama: air conditioner model lama sehingga udara tidak fresh di kamar banyak nyamuk dan debu, mungkin karena void langsung berhub dengan outdoor; gorden banyak noda-handuk pinggirannya banyak yang sobek. sarapan untuk anak berumur 8 tahun kena charge.",,4
priority_model_disagreement,model_disagreement,Pelayanan,8106,netral,positif,0.743,needs_review,sentiment_conflict_needs_expert,"staf, staff, ramah, check-in","aspect evidence: staf, staff, ramah, check-in; mixed/weak sentiment: positive: baik, ramah, aman; negative: tidak, gak, lama",Traveloka,Hotel Santika Bogor,1/30/2019,"pengalaman menyenangkan menginap di suites room 3d2n lantai 7 view pegunungan staff-staff ramah walau check-in agak lama. kamar baik sesuai deskripsi, cuma perlu ditambah cermin vertikal makanan hotel biasa saja, tapi gampang mau ke mall bisa langsung akses dari lift ke lantai b. anak-anak senang di sini walau tidak ada kids corner, hanya hari minggu ada kids activity bikin cupcake mewarnai nonton/menyanyi.",,4
priority_model_disagreement,model_disagreement,Pelayanan,1827,positif,negatif,0.7418,needs_review,sentiment_conflict_needs_expert,"staf, ramah","aspect evidence: staf, ramah; mixed/weak sentiment: positive: ramah, luas; negative: tidak, tidak ada",Agoda,Hotel Santika Cirebon,4/11/2024,"tidak ada staf di sekitar kolam renang, jadi kami harus meminta handuk di sekelilingnya. kamar luas, sarapan banyak pilihan. staf tidak begitu ramah dan melayani.",,4
priority_model_disagreement,model_disagreement,Makanan,12,positif,netral,0.7343,needs_review,sentiment_conflict_needs_expert,"sarapan, breakfast","aspect evidence: sarapan, breakfast; mixed/weak sentiment: ",Agoda,Hotel Santika Bandung,2/17/2026,"datang hampir jam 10 malam, hotel terlihat sepi tapi begitu turun mobil ada 1 doorman yang langsung menyambut dan membukakan pintu hotel. di lobby 1 concierge standby dan sat set mencari kamar yang kita booking dan melayani permintaan breakfast on the go. besoknya 2 kotak sarapan sudah siap diambil jam setengah 6 pagi sesuai permintaan. terimakasih santika.",,4
